actual,depart_date,destination,distance,duration,found_at,gate,number_of_changes,origin,return_date,show_to_affiliates,trip_class,value
True,2020-01-11,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,13619
True,2020-01-22,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,0,FRU,,False,0,22410
True,2020-01-04,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-03,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-05,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,13619
True,2020-01-21,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11324
True,2020-01-01,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,13477
True,2020-01-08,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,13619
True,2020-01-02,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-23,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11324
True,2020-01-13,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-30,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11324
True,2020-01-08,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,0,FRU,,False,0,22260
True,2020-01-10,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-29,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,0,FRU,,False,0,22410
True,2020-01-06,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11274
True,2020-01-19,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11324
True,2020-01-31,LED,3496,,2019-10-31 07:55:43.236053,AMADEUS,1,FRU,,False,0,11324
True,2020-01-17,MOW,5563,,2019-10-31 07:55:43.488473,AMADEUS,1,PWE,,False,0,46710
True,2020-01-17,MOW,5563,,2019-10-31 07:55:43.756394,AMADEUS,1,PWE,,False,0,46710
True,2020-01-17,MOW,5563,,2019-10-31 07:55:44.012805,AMADEUS,1,PWE,,False,0,46710
True,2020-01-17,MOW,5563,,2019-10-31 07:55:44.309932,AMADEUS,1,PWE,,False,0,46710
True,2020-01-17,MOW,5563,,2019-10-31 07:55:44.556626,AMADEUS,1,PWE,,False,0,46710
True,2020-01-17,MOW,5563,,2019-10-31 07:55:44.849119,AMADEUS,1,PWE,,False,0,46710
True,2020-01-01,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,7375
True,2020-01-02,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,8138
True,2020-01-03,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,8475
True,2020-01-04,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,8138
True,2020-01-05,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,8138
True,2020-01-06,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,8709
True,2020-01-07,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,9475
True,2020-01-08,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,10475
True,2020-01-09,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,9475
True,2020-01-10,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,7375
True,2020-01-11,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,7375
True,2020-01-12,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,7375
True,2020-01-13,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,6338
True,2020-01-14,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,5875
True,2020-01-15,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,4603
True,2020-01-16,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3998
True,2020-01-17,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3998
True,2020-01-18,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3998
True,2020-01-19,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-20,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-21,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-22,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-23,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-24,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-25,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3998
True,2020-01-26,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-27,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-28,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-29,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-30,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3593
True,2020-01-31,MOW,2236,,2019-10-31 07:55:45.165098,AMADEUS,0,OMS,,False,0,3998
True,2020-01-29,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-22,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-17,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-24,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-09,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,12862
True,2020-01-07,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15617
True,2020-01-14,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10862
True,2020-01-16,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-27,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-30,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-20,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-26,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-25,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-16,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-28,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-18,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-11,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,20248
True,2020-01-12,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15527
True,2020-01-15,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-04,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,14283
True,2020-01-02,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,17013
True,2020-01-11,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15617
True,2020-01-04,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,13629
True,2020-01-03,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,13629
True,2020-01-05,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,13030
True,2020-01-21,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-01,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15250
True,2020-01-08,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15629
True,2020-01-02,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,13814
True,2020-01-20,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-23,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-13,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,11629
True,2020-01-27,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-30,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-13,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,14283
True,2020-01-18,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-25,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-09,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,20248
True,2020-01-10,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,14829
True,2020-01-06,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,15617
True,2020-01-19,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-31,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,1,IKT,,False,0,10329
True,2020-01-06,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,20248
True,2020-01-23,LED,4425,,2019-10-31 07:55:45.458249,AMADEUS,0,IKT,,False,0,11813
True,2020-01-29,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10545
True,2020-01-22,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10545
True,2020-01-17,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,11120
True,2020-01-24,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,11120
True,2020-01-09,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,15002
True,2020-01-07,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,13945
True,2020-01-15,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-26,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-01,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-17,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,14251
True,2020-01-16,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-27,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10545
True,2020-01-30,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-20,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10545
True,2020-01-19,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-25,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10754
True,2020-01-28,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10545
True,2020-01-18,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,10754
True,2020-01-11,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,24171
True,2020-01-12,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,15002
True,2020-01-31,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-24,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,14251
True,2020-01-04,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-02,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-05,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-11,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,15002
True,2020-01-22,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-07,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,14251
True,2020-01-10,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,16491
True,2020-01-14,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-12,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,24171
True,2020-01-08,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,15837
True,2020-01-20,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-27,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-03,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-13,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-08,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,24171
True,2020-01-18,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-25,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-09,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,16491
True,2020-01-10,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,11938
True,2020-01-29,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-06,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,1,ALA,,False,0,14665
True,2020-01-21,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-06,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,19371
True,2020-01-23,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-28,LED,3614,,2019-10-31 07:55:45.780139,AMADEUS,0,ALA,,False,0,11371
True,2020-01-21,MOW,2245,,2019-10-31 07:55:46.065245,AMADEUS,0,NOJ,,False,0,6900
True,2020-01-07,MOW,2245,235.0,2019-10-30 14:56:26.000000,Utair,0,NOJ,,False,0,8735
True,2020-01-04,MOW,2245,1475.0,2019-10-29 15:58:19.000000,Aviakassa,1,NOJ,,False,0,13913
True,2020-01-18,MOW,2245,235.0,2019-10-28 17:13:15.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-28,MOW,2245,235.0,2019-10-29 03:29:05.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-11,MOW,2245,235.0,2019-10-31 07:29:25.000000,Utair,0,NOJ,,False,0,6455
True,2020-01-09,MOW,2245,235.0,2019-10-30 12:04:50.000000,Utair,0,NOJ,,False,0,8735
True,2020-01-15,MOW,2245,235.0,2019-10-30 01:28:37.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-28,MOW,2245,1480.0,2019-10-29 03:29:05.000000,S7 Airlines,2,NOJ,,False,0,14114
True,2020-01-13,MOW,2245,235.0,2019-10-20 05:56:34.000000,Utair,0,NOJ,,False,0,6485
True,2020-01-23,MOW,2245,235.0,2019-10-29 16:23:26.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-04,MOW,2245,810.0,2019-10-29 15:58:19.000000,S7 Airlines,2,NOJ,,False,0,15071
True,2020-01-31,MOW,2245,235.0,2019-10-29 15:30:52.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-25,MOW,2245,1570.0,2019-10-30 02:17:36.000000,S7 Airlines,1,NOJ,,False,0,15389
True,2020-01-06,MOW,2245,235.0,2019-10-30 15:10:50.000000,Utair,0,NOJ,,False,0,7235
True,2020-01-07,MOW,2245,1425.0,2019-10-30 14:56:26.000000,S7 Airlines,2,NOJ,,False,0,17426
True,2020-01-24,MOW,2245,235.0,2019-10-29 00:49:15.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-16,MOW,2245,235.0,2019-10-29 22:17:20.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-25,MOW,2245,235.0,2019-10-30 02:17:36.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-22,MOW,2245,235.0,2019-10-17 14:34:55.000000,Utair,0,NOJ,,False,0,6485
True,2020-01-14,MOW,2245,1480.0,2019-10-29 16:03:54.000000,S7 Airlines,2,NOJ,,False,0,14114
True,2020-01-19,MOW,2245,235.0,2019-10-28 17:13:42.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-10,MOW,2245,235.0,2019-10-30 20:57:32.000000,Utair,0,NOJ,,False,0,7255
True,2020-01-20,MOW,2245,235.0,2019-10-29 23:38:01.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-25,MOW,2245,1480.0,2019-10-30 02:17:36.000000,S7 Airlines,2,NOJ,,False,0,13039
True,2020-01-11,MOW,2245,1430.0,2019-10-31 07:29:25.000000,S7 Airlines,1,NOJ,,False,0,27474
True,2020-01-11,MOW,2245,1425.0,2019-10-31 07:02:57.000000,S7 Airlines,2,NOJ,,False,0,28656
True,2020-01-27,MOW,2245,235.0,2019-10-22 16:56:14.000000,Utair,0,NOJ,,False,0,6485
True,2020-01-03,MOW,2245,,2019-10-31 07:55:46.065245,AMADEUS,0,NOJ,,False,0,7700
True,2020-01-28,MOW,2245,1590.0,2019-10-29 03:29:05.000000,Kiwi.com,1,NOJ,,False,0,13515
True,2020-01-07,MOW,2245,1570.0,2019-10-31 08:08:01.000000,S7 Airlines,1,NOJ,,False,0,15389
True,2020-01-14,MOW,2245,1590.0,2019-10-29 16:03:54.000000,Kiwi.com,1,NOJ,,False,0,13251
True,2020-01-29,MOW,2245,235.0,2019-10-24 18:47:59.000000,Utair,0,NOJ,,False,0,6485
True,2020-01-05,MOW,2245,235.0,2019-10-30 15:05:34.000000,Utair,0,NOJ,,False,0,7235
True,2020-01-18,MOW,2245,810.0,2019-10-28 17:13:15.000000,S7 Airlines,2,NOJ,,False,0,15071
True,2020-01-30,MOW,2245,235.0,2019-10-25 16:28:09.000000,Utair,0,NOJ,,False,0,6485
True,2020-01-18,MOW,2245,545.0,2019-10-28 17:13:15.000000,S7 Airlines,1,NOJ,,False,0,15389
True,2020-01-04,MOW,2245,235.0,2019-10-29 15:58:19.000000,Utair,0,NOJ,,False,0,8735
True,2020-01-14,MOW,2245,235.0,2019-10-29 16:03:54.000000,Utair,0,NOJ,,False,0,6435
True,2020-01-02,MOW,2245,235.0,2019-10-31 04:54:45.000000,Utair,0,NOJ,,False,0,8755
True,2020-01-17,MOW,2245,235.0,2019-10-31 03:52:55.000000,Utair,0,NOJ,,False,0,6455
True,2020-01-26,MOW,2245,235.0,2019-10-30 12:05:48.000000,Utair,0,NOJ,,False,0,6435
